claim,label
"For example, boiling vegetables reduces the amount of water-soluble vitamins such as vitamin C and B vitamins.",0
Heat makes the nutrients easier for your body to absorb.,0
Cooked carrots contain more of the antioxidant beta-carotene than raw carrots.,0
You may need to avoid eating certain raw vegetables because of a health condition.,0
"For kidney stones, cooking leafy greens reduces your bodyâ",0
Raw vegetables can contain germs that cause food poisoning.,0
Avoid eating raw foods if you are at higher risk of getting very sick from food poisoning because: Healthiest cooking methods Some cooking methods are better for you than others.,0
Frying in oil is less healthy because it adds extra calories and fat to your vegetables.,0
Boiling can remove some of the nutrients from your veggies.,0
These cooking methods maximize the health benefits of vegetables: Many varieties of vegetables can be found in grocery and health food stores across the country.,0
Experts recommend eating a varied diet of vegetables regularly to maximize their nutrient potential.,0
Here are some easy ways to include vegetables in your diet:Â  Vegetables are full of nutrients that protect your body against the effects of disease and aging.,0
Use healthy cooking methods such as steaming or roasting to preserve the nutrients in your vegetables without adding extra fat and calories.,0
"No one vegetable can be considered best for your health, as each one contains a different mix of nutrients.",0
A diet thatâ,0
"A diet low in vegetables is linked to several chronic diseases, including heart disease, obesity, stroke, diabetes, and certain types of cancer.",0
The recommendations in this vitamins chart are based largely on guidelines from the National Academy of Medicine.,0
"Recommended amounts of different types of vitamins  may be expressed in milligrams (mg), micrograms (mcg), or international units (IU), depending on the nutrient.",0
"As a service to our readers, Harvard Health Publishing provides access to our library of archived content.",0
Contact support   Refresh Page  Ads helps us keep our content free.,0
Overview Consuming a healthy diet throughout the life-course helps to prevent malnutrition in all its forms as well as a range of noncommunicable diseases (NCDs) and conditions.,0
"A healthy diet includes the following: In the first 2 years of a child’s life, optimal nutrition fosters healthy growth and improves cognitive development.",0
"High sodium intake and insufficient potassium intake contribute to high
         blood pressure, which in turn increases the risk of heart disease and stroke (8, 11).",0
A reduction to less than 5% of total energy intake would provide additional health benefits (7).,0
Consuming free sugars increases the risk of dental caries (tooth decay).,0
"Excess calories from foods and drinks high in free sugars also contribute to unhealthy weight gain, which can lead to overweight and obesity.",0
"Recent evidence also shows that
         free sugars influence blood pressure and serum lipids, and suggests that a reduction in free sugars intake reduces risk factors for cardiovascular diseases (13).",0
WHO has also developed region-specific tools (such as regional nutrient profile models) that countries can use to implement the marketing recommendations.,0
Global sodium consumption and death from cardiovascular causes.,0
"Food sources high in vitamin C — a key vitamin for your health — include citrus fruits, certain types of cherries and peppers, and fresh parsley.",0
"Vitamin C is a water-soluble vitamin that’s found in many foods, particularly fruits and vegetables.",0
"It functions as an antioxidant in your body and may help support: Additionally, vitamin C is vital for connective tissue, bone, and tooth health.",0
The current Daily Value (DV) for vitamin C is 90 milligrams (mg) for men and 75 mg for women.,0
Here are 20 foods that are high in vitamin C. The Kakadu plum (Terminalia ferdinandiana) is an Australian native superfood containing 100 times more vitamin C than oranges.,0
"It has the highest known concentration of vitamin C of any food, containing up to 2,907 mg per 100 grams (g).",0
Just 1/2 cup (49 g) of red acerola cherries (Malpighia emarginata) delivers 1650 mg of vitamin C. Acerola cherries’ high vitamin C content provides antioxidant and anti-inflammatory properties.,0
"Cherries are also a rich source of polyphenols, a type of micronutrient found in plants.",0
"And it’s loaded with vitamin C. Just 100 g of rose hips provides 426 mg of vitamin C, or 473% of the DV.",0
"One green chili pepper (Capsicum annuum) contains 109 mg of vitamin C, or 121% of the DV.",0
"However, more research is needed to fully understand the health benefits of chili peppers.",0
"A single guava (Psidium guajava) contains 125 mg of vitamin C, or 138% of the DV.",0
Guava is particularly rich in the antioxidant lycopene.,0
A small 2022 study suggests that lycopene may have some anticancer benefits and that guava contains fiber which may help with constipation.,0
The vitamin C content of sweet or bell peppers (Capsicum annuum) increases as they mature.,0
"One large yellow pepper provides 342 mg of vitamin C, or 380% of the DV, which is more than twice the amount found in a green pepper.",0
"A half-cup (56 g) of black currants (Ribes nigrum) contains 102 mg of vitamin C, or 113% of the DV.",0
"Black currants get their rich, dark color from anthocyanins, a type of flavonoids, which have antioxidant effects.",0
"Studies have shown that diets high in antioxidants such as vitamin C and anthocyanins may reduce oxidative damage associated with chronic diseases such as heart disease, cancer, and neurodegenerative diseases.",0
This sweet fruit is packed with not only vitamin A but also vitamin C. One cup of sliced cantaloupe (Cucumis melo var.,0
"cantalupensis) contains 17 mg of vitamin C, which is 19% of the amount recommended for adults daily.",0
"Two tablespoons (8 g) of fresh parsley (Petroselinum crispum) contain 10 mg of vitamin C, providing 11% of the recommended DV.",0
Parsley is also a good source of vitamin K and antioxidants.,0
"perviridis) provides 195 mg of vitamin C, or 217% of the DV.",0
"Though heat from cooking reduces the vitamin C content of foods, 1 cup of cooked mustard greens still provides 117 mg of vitamin C, or 130% of the DV.",0
"Mustard spinach and other dark, leafy cruciferous vegetables contain other nutrients as well, including: Kale (Brassica oleracea var.",0
"A 100-g portion of raw kale provides 93 mg of vitamin C, or 103% of the DV.",0
It also supplies large amounts of vitamin K and the carotenoids lutein and zeaxanthin.,0
"One cup (118 g) of cooked kale provides 21 mg of vitamin C, or 23% of the DV.",0
"While cooking this vegetable reduces its vitamin C content, a 2020 study found that pressure cooking leafy greens can increase the bioavailability of health-promoting compounds.",0
"One medium kiwi (Actinidia deliciosa) packs 56 mg of vitamin C, or 62% of the DV.",0
"A half-cup of cooked broccoli provides 51 mg of vitamin C, or 57% of the DV.",0
A 2022 review suggests that eating plenty of cruciferous vegetables rich in vitamin C may be associated with a decreased risk of cancer.,0
"gemmifera) provides 48 mg of vitamin C, or 41% of the DV.",0
"Like most other cruciferous vegetables, Brussels sprouts are high in many vitamins, including vitamin K and vitamin A. Vitamins C and K are both important for bone health.",0
"In particular, vitamin C aids in the formation of collagen, which is the fibrous part of your bones.",0
"A 2020 review suggests vitamin C could have a role to play in the prevention and treatment of osteoporosis, though more research needs to be done.",0
"One whole raw lemon (Citrus limon) contains 45 mg of vitamin C, or 50% of the DV.",0
"The vitamin C in lemon juice also acts as an antioxidant, which is evident in its ability to prevent other fruits and foods from browning.",0
"One lychee (Litchi chinensis) provides nearly 7 mg of vitamin C, or 7.5% of the DV, while a 1-cup serving provides 151%.",0
"One cup (145 g) of papaya (Carica papaya) provides 88 mg of vitamin C, or 98% of the DV.",0
"According to a 2021 review, papaya extracts may treat symptoms of chronic conditions and cancers via their antioxidant properties.",0
"One cup of sliced raw strawberries (166 g) provides 97 mg of vitamin C, or 108% of the DV.",0
"Strawberries (Fragaria x ananassa) contain a potent mix of: One study suggests that 26 g of freeze-dried strawberries may support brain function, lower systolic blood pressure, and increase antioxidant capacity.",0
"Like other citrus fruits, oranges are high in vitamin C. Widely eaten, oranges make up a significant portion of dietary vitamin C intake.",0
"One medium orange (Citrus sinensis) provides 83 mg of vitamin C, which is 92% of the DV.",0
"A medium mandarin orange contains 24 mg, or 27% of the DV.",0
"Red acerola cherries (Malpighia emarginata) contain 825 mg of vitamin C, or 916% of the DV, in just 1/2 cup (49 g).",0
"While citrus fruits may be the most well-known source of vitamin C, a wide variety of other fruits and vegetables are rich in this vitamin.",0
Some may even contain more vitamin C than citrus fruits.,0
Eating some of the foods suggested above each day should cover your vitamin C needs.,0
A diet rich in vitamin C is an essential step toward positive health benefits and disease prevention.,0
Many people believe that vitamin C can help prevent or even cure colds.,0
"Vitamin C deficiency is rare, but there are some subtle signs to watch out for.",0
Here are the 15 most common signs and symptoms of vitamin C deficiency.,0
There are nine water-soluble vitamins in the human diet.,0
"There are four fat-soluble vitamins in the human diet: A, D, E, and K. This guide examines their health benefits, functions, and main dietary sources.",0
This is a list of 10 nutrients that are not found in animal foods.,0
"For optimal health, it is best to include a variety of healthy plant foods in your… A diet lacking in nutrients may cause a variety of unpleasant symptoms.",0
"Here are the 8 most common signs of vitamin and mineral deficiencies… Nutrient deficiencies may occur with almost every nutrient, but some are more likely than others.",0
"Examples of high fiber foods include kidney beans, strawberries, cruciferous vegetables, oats, chia seeds, and dark chocolate.",0
"Fiber has a range of possible health benefits, such as lowering blood sugar, managing constipation, and boosting heart health.",0
Many foods offer good sources of dietary fiber.,0
Read on to learn more about high fiber foods.,0
The following fruits offer good sources of fiber.,0
They are also a good source of fiber.,0
Half of a large fresh pear with the skin contains around 2.9 grams (g) of fiber.,0
Half a cup of sliced strawberries contains around 2 g of fiber.,0
"As well as fiber, they also contain: Apples are a tasty and satisfying fruit.",0
"Eaten whole, they also provide both soluble and insoluble fiber.",0
One medium apple contains around 3 g to 4 g of fiber.,0
One cup of fresh raspberries contains 3.3 g of fiber.,0
"Bananas provide many nutrients, including vitamin C, vitamin B6, and potassium.",0
"A green or unripe banana also contains a significant amount of resistant starch, an indigestible carbohydrate that functions like fiber.",0
Half a small fresh banana contains around 1.1 g of fiber.,0
The avocado is high in healthy fats and a good source of fiber.,0
"It also provides vitamin C, potassium, magnesium, vitamin E, and various B vitamins.",0
One medium whole avocado contains around 10 g of fiber.,0
Various vegetables provide a good source of dietary fiber.,0
"Half a cup of cooked carrots contains 2.3 g of fiber, while 1 raw carrot contains 2 g of fiber.",0
"The beet, or beetroot, is a root vegetable that contains valuable nutrients and antioxidant properties.",0
"Beets also provide inorganic nitrates, nutrients that may have benefits for blood pressure regulation and exercise performance.",0
There are 2 g of fiber per 100 g of wet beets.,0
Broccoli is a type of cruciferous vegetable and a nutrient-dense food.,0
Half a cup of cooked broccoli contains around 2.5 g of fiber.,0
Artichokes are high in many nutrients and are a good source of fiber.,0
One cup of cooked artichoke contains around 9.6 g of fiber.,0
One cup of cooked Brussels sprouts contains 6.4 g of fiber.,0
One cup of cooked sweet potato contains 6.4 g of fiber.,0
The following legumes contain a good amount of fiber.,0
"Like other legumes, they provide plant-based protein and various nutrients.",0
Half a cup of cooked kidney beans contains 5.7 g of fiber.,0
They are a good source of fiber and other nutrients.,0
Half a cup of cooked lentils contains 7.8 g of fiber.,0
Half a cup of split peas contains 8.2 g of fiber.,0
"The chickpea is another type of legume that’s rich in fiber and also provides protein and various minerals Chickpeas feature in hummus, curries, soups, and many other dishes.",0
Half a cup of cooked chickpeas contains 6.2 g of fiber.,0
Lots of other foods contain good sources of dietary fiber.,0
"Oats are an excellent source of fiber and are high in vitamins, minerals, and antioxidants.",0
"They contain a powerful soluble fiber called beta glucan, which may help manage blood sugar and cholesterol levels.",0
"It also contains magnesium, folate, vitamin B1, and phosphorus.",0
One cup of cooked quinoa contains around 8 g of fiber.,0
Popcorn can be a fun way to increase fiber.,0
"Air-popped popcorn is very high in fiber, calorie for calorie.",0
"However, if you add fat or sugar, the fiber-to-calorie ratio will start to decrease significantly.",0
Three cups of popcorn contains around 5.8 g of fiber.,0
"Almonds are high in many nutrients, and they can be made into almond flour for baking.",0
One ounce (oz) of almonds contains 3.5 g of fiber.,0
One tablespoon of chia seeds contains 4.1 g of fiber.,0
Dark chocolate can be a good source of nutrients and antioxidants.,0
The fiber content for dark chocolate can differ depending on the type of polysaccharides with which it is fortified.,0
"Fiber comes in different forms and people consume different amounts of specific foods, which makes it hard to compare which food is highest in fiber for dietary purposes.",0
"Some high fiber foods include pears, apples, strawberries, quinoa, and oats.",0
"However, it’s essential to balance the nutrients in your diet.",0
"You’ll need to consider the number of calories and other nutrients per portion, not just the fiber.",0
"Adding oatmeal, pulses, and fresh fruits and vegetables to the diet is a good way to increase your fiber intake.",0
Adding fiber gradually can help prevent gas and bloating if you’re not used to eating a lot of fiber.,0
"Fruits high in fiber include strawberries, pears, apples, raspberries, bananas, and avocado.",0
"Vegetables that contain a good amount of dietary fiber include carrots, beets, broccoli, artichoke, sweet potato, and Brussels sprouts.",0
"Oats, quinoa, popcorn, dark chocolate, and legumes such as kidney beans all contain good sources of fiber.",0
Adding some of the foods above to your diet can increase your fiber intake.,0
Lentils can be an addition to a nutrient-rich diet.,0
"Their health benefits include fiber, protein, and key vitamins.",0
"This article tells you everything about lentils, their nutrition and benefits, and how to cook them.",0
"Lentils are often overlooked, even though they’re an inexpensive way of getting a wide variety of nutrients.",0
"For example, they’re packed with B vitamins, magnesium, zinc, and potassium.",0
"Lentils are made up of more than 25% protein, which makes them an excellent meat alternative.",0
"They’re also a great source of iron, a mineral that is sometimes lacking in vegetarian diets (1, 3).",0
"Lentils are an excellent source of B vitamins, iron, magnesium, potassium, and zinc.",0
They’re also a great source of plant-based protein and fiber.,0
"Lentils are rich in polyphenols, a category of health-promoting phytochemicals (1).",0
"Some of the polyphenols in lentils, such as procyanidin and flavanols, are known to have strong antioxidant, anti-inflammatory, and neuroprotective effects (6, 7, 8).",0
"One animal study found that consuming lentils helped lower blood sugar levels and that the benefits were not solely due to the carb, protein, or fat content (11).",0
Human studies are needed before firm conclusions can be made about these health benefits.,0
"Lentils are a great source of health-promoting polyphenols, which have strong antioxidant and anti-inflammatory properties with potential cancer cell-inhibiting effects.",0
"Eating lentils is associated with an overall lower risk of heart disease, as it has positive effects on several risk factors (1, 12).",0
"Furthermore, proteins in lentils may be able to block angiotensin I-converting enzyme, which normally triggers blood vessel constriction and thereby increases blood pressure (15, 16).",0
"Because lentils are a great source of folate, they may help prevent excess homocysteine from accumulating in your body (12).",0
Having overweight or obesity increases the risk of heart disease.,0
"Lentils contain antinutrients, which can affect the absorption of other nutrients.",0
"Lentils contain trypsin inhibitors, which block the production of the enzyme that normally helps break down protein from your diet.",0
"However, lentils generally contain low amounts of these, and it’s unlikely that trypsin from lentils will have a major effect on your protein digestion (19).",0
"Lectins can resist digestion and bind to other nutrients, preventing their absorption.",0
"Lentils contain tannins, which can bind to proteins and prevent the absorption of certain nutrients (23).",0
"In particular, there are concerns that tannins may impair iron absorption.",0
"However, research indicates that iron levels are generally not impacted by dietary tannin intake (24).",0
"On the other hand, tannins are high in health-promoting antioxidants (24).",0
"Phytic acids, or phytates, can bind minerals such as iron, zinc, and calcium, reducing their absorption (25).",0
"However, phytic acid is also reported to have strong antioxidant and anticancer properties (26).",0
"Though lentils, like all legumes, contain some antinutrients, dehulling and cooking the seeds greatly reduces the presence of antinutrients (23).",0
"Lentils contain antinutrients such as trypsin inhibitors and phytic acid, which reduce the absorption of some nutrients.",0
"Soaking and cooking lentils will minimize these, but regardless, you will still absorb the majority of your nutrients.",0
The antinutrient content in lentils is significantly reduced by cooking.,0
"Whether brown, green, yellow, red, or black, lentils are low in calories, rich in iron and folate, and an excellent source of protein.",0
"They’re easily cooked in 5–30 minutes, which — like soaking — reduces their antinutrient content.",0
Try this today: Making nutrient-dense midweek meals can sometimes be challenging.,0
"Beans and legumes offer health benefits as sources of fiber, important vitamins and minerals, and vegetarian protein.",0
"Legumes are high in protein and fiber, but also contain anti-nutrients.",0
Protein supplements damage kidneys and liver.,1
Kurkure contains plastic.,1
Cold water after meals causes cancer/heart attack.,1
Jaggery/honey don’t raise sugar like white sugar.,1
Drinking posture causes kidney damage/arthritis.,1
Packaged drinks are infected with HIV.,1
Microwave radiation causes cancer.,1
Karela can replace insulin.,1
Plastic rice is being sold.,1
Lemon water cures cancer better than chemo.,1
Seeds cause appendicitis.,1
Ghee directly causes heart attacks.,1
Fish + milk causes vitiligo.,1
Onions clean viruses from air.,1
Papaya causes miscarriage.,1
Maggi contains lead/pig fat and is banned.,1
Silver foil (Vark) is made from beef intestines.,1
Soft drinks contain toilet cleaner acid.,1
Tea makes skin dark and thins the blood.,1
Bananas at night cause asthma/death.,1
Aluminum cookers release slow poison/cancer.,1
Microwave alters food DNA causing cancer.,1
Water after fruit causes cholera/poison.,1
Washing hair during periods causes infertility.,1
Reheating rice turns it to plastic/cancer.,1
Green tea melts 10kg fat in a week alone.,1
Tulsi + Milk causes white spots (Vitiligo).,1
"Beer dissolves kidney stones, replaces surgery.",1
Salt water gargle cures/kills Corona.,1
Stretchy dough means it contains rubber/plastic.,1
Curd at night causes mucus/poisoning.,1
Noodles have wax coating that causes cancer.,1
Standing and drinking water damages knees.,1
Refined oil is poison/causes cancer.,1
Artificial sweeteners cause brain tumors.,1
Skipping almonds causes memory loss.,1
Reheating spinach in microwave causes cancer.,1
Alkaline body (via lemon) cures cancer.,1
Milk causes bone loss/osteoporosis.,1
Rock salt cures BP; Iodized salt causes it.,1
Pineapple causes miscarriage.,1
Soft drinks are as corrosive as toilet cleaner.,1
Rubber-like yolks prove eggs are fake/plastic.,1
Karela juice replaces diabetes medication.,1
Natural sugars don't spike blood glucose.,1
Green tea cancels out junk food calories.,1
Market milk is synthetic (urea/detergent).,1
Farm fish is toxic/carcinogenic.,1
Charred chicken directly causes cancer.,1
Lemon drops in nose cure/prevent virus.,1
Lemon tea is acidic/dangerous.,1
Curd at night causes paralysis/bone loss.,1
Cabbage is made of plastic.,1
Charging phones cause brain tumors.,1
Coughing can stop a heart attack.,1
Garlic replaces BP medication.,1
Black bras cause breast cancer.,1
Heating honey makes it toxic.,1
Lemon in copper bottles is fatal.,1
AC causes weight gain.,1
Deodorant causes Alzheimer's.,1
Walking on grass cures eyesight.,1
Grapes + Medicine = Fatal.,1
Markets are selling plastic eggs.,1
Onions clean viruses from air.,1
Water during meals ruins digestion.,1
Microwaved popcorn causes infertility.,1
Apple wax is carcinogenic.,1
Milk is unnatural/harmful.,1
Dark circles = Liver failure.,1
Plastic cups cause cancer.,1
Mixing fish and chicken is fatal.,1
Ginger in ear cures infections.,1
Artificial sweeteners are 100% safe.,1
Urine therapy cures all diseases.,1
Non-stick pans cause cancer.,1
Phone near head kills memory.,1
Juice is better than whole fruit.,1
Reheated spinach is toxic.,1
Rose water cures cataracts.,1
Coconut oil causes heart attacks.,1
Cold food causes uterine cysts.,1
Salt melts bones into water.,1
Warm water burns calories.,1
Mustard oil causes heart failure.,1
Chyawanprash replaces vaccines.,1
Copper rings prevent heart attacks.,1
Cucumber/Tomato combo is toxic.,1
Standing while urinating causes cancer.,1
Banana shake causes sinus.,1
Bottom marks show toothpaste ingredients.,1
Kerosene kills stomach worms.,1
Popcorn causes memory loss.,1
Cutting nails at night causes fungus.,1
Alum prevents aging/wrinkles.,1
Milk increases mucus.,1
Almond skin contains cyanide.,1
Copper water + Cigarette cleans lungs.,1
Paper cups block arteries.,1
Vicks on feet cures cough.,1
Cloves cure cavities permanently.,1
Turmeric milk replaces chemotherapy.,1
Low battery = High radiation.,1
Garlic removes warts instantly.,1
Saffron makes babies fair.,1
Alkaline water prevents cancer.,1
Sniffing chilli cures migraines.,1
Lemon in nose cures Jaundice.,1
Left-side sleeping prevents heart attack.,1
Refined oil causes joint pain.,1
Mobile towers cause cancer.,1
Green stool = illness/cold.,1
Coffee stops height growth.,1
Pink salt cures high BP.,1
Bread is poisonous due to additives.,1
Hot water cures acne.,1
Curd causes sepsis in wounds.,1
Phone under pillow dries brain nerves.,1
Brown eggs are better/healthier.,1
Chocolate affects baby's personality.,1
Raw milk whitens skin.,1
Microwaves kill food energy.,1
Exercise causes uterine prolapse.,1
Mustard oil on feet helps eyesight.,1
Ice after workout is fatal.,1
Black salt causes lung cancer.,1
Sleeping under trees causes CO2 death.,1
Detox water cleans blood.,1
Tap water causes blindness.,1
Yellow food aggravates Jaundice.,1
Laptops on lap cause infertility.,1
Curd+Sugar boosts IQ.,1
Dirty dishes at night cause disease.,1
Copper water cures ulcers.,1
Toothpaste is first aid for burns.,1
Protein causes Uric acid/joint pain.,1
Cold milk cures acidity.,1
Cold floors cause kidney stones.,1
Empty stomach tea causes cancer.,1
Potato whitens skin.,1
Drinking tea standing causes gas.,1
Lemon juice in eyes cures sight.,1
Sabudana is a fruit/weight loss food.,1
North sleeping causes strokes.,1
Jaggery has no calories.,1
Navel oiling cures dry lips.,1
Using left ear for calls is fatal.,1
Radish + Honey is fatal.,1
Microwaving plastic causes cancer.,1
Ladyfinger water cures diabetes.,1
Refined oil is glue-like/toxic.,1
Eating fruits in shade causes cough.,1
Styrofoam causes impotence.,1
Red chili water stops heart attack.,1
Beer melts kidney stones.,1
Sleeping after meals causes stroke.,1
Onion/Garlic are toxic in Shravan.,1
Baby food contains sawdust.,1
Turmeric replaces multivitamins.,1
BP meds kill kidneys.,1
Tea bags cause brain fog.,1
Apple wax causes liver cancer.,1
Heated plastic water causes cancer.,1
Milk + Fish causes vitiligo.,1
Maggi uses pig fat.,1
Morning saliva cures all diseases.,1
Frozen peas have toxic dye.,1
Sweeteners cause brain tumors.,1
Curd+Sugar is a dopamine booster.,1
Aloe vera cures AIDS/HIV.,1
"Microwaved water is ""dead.""",1
Lime powder cures stomach ache.,1
Brown sugar is dyed white sugar.,1
Raw banana fills cavities.,1
Non-stick pans cause thyroid.,1
Curd in cold causes lung failure.,1
Theatre popcorn causes memory loss.,1
Kadi at night causes joint pain.,1
Green tea causes internal bleeding.,1
Menstruation ruins pickles.,1
Cold water after gym is fatal.,1
Giloy causes liver failure.,1
Papaya seeds cure worms.,1
Jaggery has zero calories.,1
Vitamin C pills cause stones.,1
Honey+Milk causes rapid weight gain.,1
Long-term copper water is toxic.,1
Bitter gourd juice melts stones.,1
Plastic kettles cause infertility.,1
Eating with hands aids digestion.,1
Maida stays in gut for 10 years.,1
Apples at night are toxic.,1
Coconut water in fever is dangerous.,1
Fish + Chicken is fatal.,1
Lemon in boiling tea is carcinogenic.,1
Yellow food worsens jaundice.,1
Radish + Honey is fatal.,1
Milk and salt cause leprosy.,1
Microwaving plastic causes cancer.,1
Ladyfinger water cures diabetes.,1
Refined oil is glue-like/toxic.,1
Eating fruits in shade causes cough.,1
Styrofoam causes impotence.,1
Red chili water stops heart attack.,1
Beer melts kidney stones.,1
Sleeping after meals causes stroke.,1
Onion/Garlic are toxic in Shravan.,1
Baby food contains sawdust.,1
Turmeric replaces multivitamins.,1
BP meds kill kidneys.,1
Tea bags cause brain fog.,1
Apple wax causes liver cancer.,1
Heated plastic water causes cancer.,1
Milk + Fish causes vitiligo.,1
Maggi uses pig fat.,1
Morning saliva cures all diseases.,1
Frozen peas have toxic dye.,1
Sweeteners cause brain tumors.,1
Curd+Sugar is a dopamine booster.,1
Aloe vera cures AIDS/HIV.,1
"Microwaved water is ""dead.""",1
Lime powder cures stomach ache.,1
Brown sugar is dyed white sugar.,1
Raw banana fills cavities.,1
Non-stick pans cause thyroid.,1
Curd in cold causes lung failure.,1
Theatre popcorn causes memory loss.,1
Kadi at night causes joint pain.,1
Green tea causes internal bleeding.,1
Menstruation ruins pickles.,1
Cold water after gym is fatal.,1
Giloy causes liver failure.,1
Papaya seeds cure worms.,1
Jaggery has zero calories.,1
Vitamin C pills cause stones.,1
Honey+Milk causes rapid weight gain.,1
Long-term copper water is toxic.,1
Bitter gourd juice melts stones.,1
Plastic kettles cause infertility.,1
Eating with hands aids digestion.,1
Maida stays in gut for 10 years.,1
Apples at night are toxic.,1
Coconut water in fever is dangerous.,1
Fish + Chicken is fatal.,1
Lemon in boiling tea is carcinogenic.,1
Yellow food worsens jaundice.,1
Protein supplements damage kidneys and liver.,1
Kurkure contains plastic,1
Cold water after meals causes cancer/heart attack,1
Jaggery and honey are safe for diabetics,1
Drinking posture causes kidney damage,1
Papaya leaf juice cures dengue,1
Dengue is harmless,1
Dengue happens only once,1
Cold weather causes illness,1
Eggs cause heart disease,1
Cow urine cures COVID-19,1
Steam inhalation kills COVID-19,1
5G causes COVID-19,1
Alcohol protects from COVID-19,1
Haldi milk cures COVID-19,1
Garlic cures cancer,1
Bananas cause weight gain,1
Skipping breakfast reduces weight,1
Masks cause oxygen deficiency,1
Vaccines cause infertility,1
Honey is safe for diabetics,1
Turmeric milk cures all diseases,1
Lemon water causes weight loss,1
Eating curd at night causes cold,1
Kajal improves eyesight,1
Protein powder causes kidney failure,1
High protein intake damages kidneys,1
Honey is safe for diabetics,1
Jaggery/honey safe for diabetics,1
Water on empty stomach burns fat,1
Water alone causes weight loss,1
Banana at night causes weight gain,1
Bananas cause weight gain at night,1
Cold water causes heart attack,1
Cold water triggers heart shock,1
Hot water kills cancer cells,1
Hot water cures cancer,1
Vaccines cause infertility,1
Vaccines lead to infertility,1
Masks reduce oxygen levels,1
Masks cause oxygen deficiency,1
Herbal kadha cures COVID,1
Kadha alone cures COVID,1
Mobile towers cause cancer,1
Mobile radiation causes cancer,1
Leftover rice causes cancer,1
Old rice causes cancer,1
Lemon/Soda cure cancer,1
Baking soda cures cancer,1
Vaccines cause autism,1
Night water causes weight gain,1
Night water causes weight gain,1
Fruits after meals are harmful,1
Fruits after meals create toxins,1
Diabetes meds damage kidneys,1
Diabetes meds damage kidneys,1
Excess water cleans kidneys,1
Water detoxes kidneys,1
Ayurveda has no side effects,1
Ayurvedic meds are safe,1
Tea on empty stomach causes cancer,1
Morning tea causes cancer,1
Gym makes women masculine,1
Gym causes bulky female bodies,1
Eggs increase body heat,1
Eggs cause excess heat,1
Curd and fish cause vitiligo,1
Fish-curd causes vitiligo,1
Donation causes permanent weakness,1
Donation causes weakness,1
Exercise causes heart failure,1
Exercise damages heart,1
Milk worsens asthma,1
Milk aggravates asthma,1
Milk makes children obese,1
Milk causes childhood obesity,1
BP meds cause dependency,1
BP meds cause addiction,1
Pain is calcium deficiency,1
Pain equals calcium deficiency,1
Lemon water purifies blood,1
Lemon water detoxes blood,1
Reheated food causes cancer,1
Reheated food causes cancer,1
All headaches are migraines,1
Every headache is migraine,1
Lemon honey melts fat,1
Lemon honey burns fat,1
Milk alone heals fractures,1
Milk heals fractures,1
Sweating equals fat loss,1
Sweat equals fat burn,1
Vitamins are always safe,1
Vitamins are harmless,1
Ice cream causes cold,1
Ice cream causes cold,1
Sleeping more is laziness,1
More sleep means laziness,1
Eating less equals fitness,1
Less food equals fitness,1
Protein causes acne,1
Supplements cause pimples,1
Protein damages liver,1
Eggs cause nosebleeds,1
Eggs increase body heat,1
Milk and salt are poison,1
Milk and salt form poison,1
Milk-salt combo is toxic,1
Jaggery purifies blood,1
Jaggery cleans blood,1
Aloe vera cures diabetes,1
Aloe vera cures diabetes,1
Aloe vera normalizes sugar,1
Rice causes diabetes,1
Rice causes diabetes,1
Rice causes high sugar,1
Post-meal walk is harmful,1
Walking stops digestion,1
Post-meal walk is dangerous,1
Curd at night causes mucus,1
Curd at night causes mucus,1
Curd at night causes cold,1
Skipping dinner detoxes,1
Skipping dinner detoxes,1
Skipping dinner cleans body,1
Vitamin C prevents all,1
Vitamin C prevents diseases,1
High Vitamin C boost,1
Salt avoidance cures BP,1
No salt cures BP,1
Salt elimination cures BP,1
Juice healthier than fruit,1
Juice healthier than fruit,1
Juice better than fruit,1
Daytime sleep causes obesity,1
Afternoon naps cause obesity,1
Day sleep increases weight,1
Coffee instantly burns fat,1
Coffee burns fat instantly,1
Black coffee burns fat fast,1
Lemon water causes weight loss,1
Lemon water melts fat,1
Lemon water detoxes liver,1
Tulsi cures all diseases,1
Tulsi gives permanent immunity,1
Tulsi prevents COVID,1
Onion socks cure fever,1
Onion socks cure fever,1
Onion removes toxins,1
Banana at night causes weight gain,1
Banana at night increases fat,1
Bananas convert to fat at night,1
Hot water kills cancer cells,1
Hot water kills cancer,1
Hot water cures cancer,1
Heated honey becomes poison,1
Warm honey becomes toxic,1
Heated honey is toxic,1
AC causes arthritis,1
AC damages joints,1
AC causes arthritis,1
Empty stomach medicine hurts kidneys,1
Meds harm kidneys on empty stomach,1
Medicines damage kidneys,1
Phone in pocket causes impotence,1
Phone kills sperm,1
Phone causes infertility,1
Milk and fish cause vitiligo,1
Milk-fish causes vitiligo,1
Milk-fish causes skin disease,1
Mango is poison for diabetics,1
Mango forbidden in diabetes,1
Mango dangerously spikes sugar,1
Rice is poison for diabetics,1
Rice must be eliminated,1
Rice is harmful in diabetes,1
Curd at night causes cold,1
Curd at night causes cold,1
Curd causes cold at night,1
Ayurvedic meds are always safe,1
Ayurvedic drugs have no side effects,1
Herbal drugs are always safe,1
Saffron makes baby fair,1
Saffron improves baby color,1
Saffron determines baby color,1
Vaccines cause autism,1
Vaccines cause autism,1
Vaccines cause autism,1
Temple entry is unhealthy,1
Movement is dangerous,1
